Р“СЂСѓРїРїР°.РљРѕРґ;РћС‚РґРµР».РљРѕРґ;РўРѕРІР°СЂ.РљРѕРґ;Р”Р°С‚Р°;Р§Р°СЃ;РљРѕР»РёС‡РµСЃС‚РІРѕ | РЎСѓРјРјР°;РЎСѓРјРјР° | РЎСѓРјРјР°
205;3;70584;26.01.2009;10;4;15.май
205;3;70584;26.01.2009;11;4;15.май
205;3;70584;26.01.2009;12;2;июл.53
205;3;70584;26.01.2009;13;3;ноя.29
205;3;70584;26.01.2009;16;2;июл.53
205;3;70584;27.01.2009;10;3;ноя.29
205;3;70584;27.01.2009;14;5;18.82
205;3;70584;27.01.2009;17;10;37.63
205;3;70584;28.01.2009;10;2;июл.53
205;3;70584;28.01.2009;12;2;июл.53
205;3;70584;28.01.2009;14;2;июл.53
205;3;70584;28.01.2009;17;2;июл.53
205;3;70584;28.01.2009;18;2;июл.53
205;3;70584;31.01.2009;17;2;июл.53
205;3;70584;31.01.2009;18;5;18.82
205;3;70584;01.02.2009;12;2;июл.53
205;3;70584;01.02.2009;13;3;ноя.29
205;3;70584;01.02.2009;18;10;37.63
205;3;70584;01.02.2009;19;10;37.63
205;3;70584;01.02.2009;20;5;18.82
205;3;70584;02.02.2009;9;2;июл.53
205;3;70584;02.02.2009;12;1;мар.76
205;3;70584;02.02.2009;16;4;15.май
205;3;70584;02.02.2009;17;5;18.82
205;3;70584;03.02.2009;10;2;июл.53
205;3;70584;03.02.2009;17;2;июл.53
205;3;70584;03.02.2009;18;3;ноя.29
205;3;70584;04.02.2009;11;2;июл.53
205;3;70584;04.02.2009;13;2;июл.53
205;3;70584;04.02.2009;15;1;мар.76
205;3;70584;04.02.2009;16;2;июл.53
205;3;70584;04.02.2009;20;5;18.82
205;3;70584;05.02.2009;10;2;июл.53
205;3;70584;05.02.2009;12;6;22.58
205;3;70584;05.02.2009;16;2;июл.53
205;3;70584;06.02.2009;12;3;ноя.29
205;3;70584;06.02.2009;15;1;мар.76
205;3;70584;06.02.2009;16;10;37.63
205;3;70584;06.02.2009;18;8;30.ноя
205;3;70584;09.02.2009;19;1;мар.51
205;3;70587;18.12.2008;15;12;29.48
205;3;70587;18.12.2008;19;10;24.57
205;3;70587;20.12.2008;16;3;июл.37
205;3;70587;20.12.2008;17;18;44.23
205;3;70587;20.12.2008;18;2;апр.91
205;3;70587;20.12.2008;19;1;фев.46
205;3;70587;20.12.2008;20;5;дек.28
205;3;70587;21.12.2008;10;18;44.23
205;3;70587;21.12.2008;11;16;39.31
205;3;70587;21.12.2008;12;3;июл.37
205;3;70587;21.12.2008;14;5;дек.28
205;3;70587;21.12.2008;17;2;апр.91
205;3;70587;23.12.2008;12;3;июн.43
205;3;70587;23.12.2008;16;2;апр.29
205;3;70587;23.12.2008;17;4;авг.58
205;3;70587;24.12.2008;10;3;июн.43
205;3;70587;24.12.2008;11;5;окт.72
205;3;70587;24.12.2008;12;3;июн.43
205;3;70587;24.12.2008;16;20;42.9
205;3;70587;24.12.2008;19;2;апр.29
205;3;70587;25.12.2008;11;3;июн.43
205;3;70587;25.12.2008;13;12;25.74
205;3;70587;25.12.2008;14;10;21.45
205;3;70587;25.12.2008;18;4;авг.58
205;3;70587;26.12.2008;10;10;21.45
205;3;70587;26.12.2008;17;3;июн.43
205;3;70587;27.12.2008;12;3;июн.43
205;3;70587;27.12.2008;13;3;июн.43
205;3;70587;27.12.2008;15;5;окт.72
205;3;70587;27.12.2008;16;2;апр.29
205;3;70587;27.12.2008;20;4;авг.58
205;3;70587;28.12.2008;10;2;апр.29
205;3;70587;28.12.2008;13;2;апр.29
205;3;70587;28.12.2008;15;5;окт.72
205;3;70587;28.12.2008;18;12;25.74
205;3;70587;29.12.2008;11;2;апр.29
205;3;70587;29.12.2008;12;5;окт.72
205;3;70587;29.12.2008;13;2;апр.29
205;3;70587;29.12.2008;18;5;окт.72
205;3;70587;29.12.2008;20;2;апр.29
205;3;70587;30.12.2008;10;6;дек.87
205;3;70587;30.12.2008;16;10;21.45
205;3;70587;30.12.2008;17;6;дек.87
205;3;70587;30.12.2008;19;4;сен.83
205;3;70587;31.12.2008;9;5;окт.72
205;3;70587;31.12.2008;13;2;апр.29
205;3;70587;31.12.2008;16;3;июн.43
205;3;70587;01.01.2009;14;5;дек.28
205;3;70587;01.01.2009;16;1;фев.46
205;3;70587;01.01.2009;17;4;сен.83
205;3;70587;02.01.2009;9;3;июл.37
205;3;70587;02.01.2009;12;12;27.мар
205;3;70587;02.01.2009;13;4;авг.58
205;3;70587;02.01.2009;18;2;апр.29
205;3;70587;03.01.2009;10;2;апр.29
205;3;70587;03.01.2009;16;2;апр.29
205;3;70587;03.01.2009;18;3;июн.43
205;3;70587;04.01.2009;10;13;27.89
205;3;70587;04.01.2009;12;13;27.89
205;3;70587;04.01.2009;13;11;23.59
205;3;70587;04.01.2009;14;25;61.42
205;3;70587;04.01.2009;15;3;июн.43
205;3;70587;04.01.2009;18;2;апр.29
205;3;70587;04.01.2009;20;10;21.45
205;3;70587;05.01.2009;10;5;дек.28
205;3;70587;05.01.2009;15;10;24.57
205;3;70587;05.01.2009;16;2;апр.91
205;3;70587;06.01.2009;9;3;июл.37
205;3;70587;06.01.2009;13;11;27.мар
205;3;70587;06.01.2009;16;4;сен.83
205;3;70587;06.01.2009;17;2;апр.91
205;3;70587;06.01.2009;20;10;24.57
205;3;70587;07.01.2009;12;3;июл.37
205;3;70587;07.01.2009;14;4;сен.83
205;3;70587;07.01.2009;15;1;фев.46
205;3;70587;08.01.2009;14;3;июл.37
205;3;70587;08.01.2009;16;5;дек.28
205;3;70587;08.01.2009;19;2;апр.91
205;3;70587;08.01.2009;20;10;24.57
205;3;70587;09.01.2009;11;12;29.48
205;3;70587;09.01.2009;14;10;24.57
205;3;70587;09.01.2009;20;3;июл.37
205;3;70587;10.01.2009;16;2;апр.91
205;3;70587;10.01.2009;17;3;июл.37
205;3;70587;10.01.2009;18;12;29.48
205;3;70587;10.01.2009;19;8;19.66
205;3;70587;10.01.2009;20;2;апр.91
205;3;70587;11.01.2009;8;3;июл.37
205;3;70587;11.01.2009;15;5;дек.28
205;3;70587;11.01.2009;17;10;24.57
205;3;70587;12.01.2009;9;2;апр.91
205;3;70587;12.01.2009;10;4;сен.83
205;3;70587;12.01.2009;15;1;фев.46
205;3;70587;12.01.2009;17;5;дек.28
205;3;70587;12.01.2009;18;10;24.57
205;3;70587;12.01.2009;20;2;апр.91
205;3;70587;13.01.2009;11;3;июл.37
205;3;70587;13.01.2009;13;5;дек.28
205;3;70587;13.01.2009;14;8;19.66
205;3;70587;14.01.2009;9;10;24.57
205;3;70587;14.01.2009;12;1;фев.46
205;3;70587;05.02.2009;14;30;64.93
205;3;70587;06.02.2009;18;12;25.97
205;3;70587;07.02.2009;14;5;окт.82
205;3;70587;08.02.2009;9;2;апр.33
205;3;70587;08.02.2009;10;2;апр.33
205;3;70587;08.02.2009;12;1;фев.16
205;3;70587;15.02.2009;16;10;21.64
205;3;70587;15.02.2009;19;10;21.64
205;3;70587;16.02.2009;10;10;21.64
205;3;70587;16.02.2009;12;10;21.64
205;3;70587;16.02.2009;13;10;21.64
205;3;70587;16.02.2009;14;3;июн.49
205;3;70587;16.02.2009;16;15;32.47
205;3;70587;16.02.2009;19;10;21.64
205;3;70587;16.02.2009;20;2;апр.33
205;3;70587;17.02.2009;11;11;23.81
205;3;70587;17.02.2009;13;7;15.15
205;3;70587;17.02.2009;20;8;19.81
205;3;70587;18.02.2009;9;2;апр.95
205;3;70587;18.02.2009;11;4;сен.91
205;3;70587;18.02.2009;14;2;апр.95
205;3;70587;18.02.2009;15;5;дек.38
205;3;70587;18.02.2009;18;10;24.76
205;3;70587;19.02.2009;14;1;фев.48
205;3;70587;19.02.2009;16;2;апр.95
205;3;70587;20.02.2009;13;10;24.76
205;3;70587;20.02.2009;18;2;апр.95
205;3;70587;20.02.2009;19;5;дек.38
205;3;70587;21.02.2009;15;1;фев.48
205;3;70587;21.02.2009;16;2;апр.95
205;3;70587;21.02.2009;19;11;27.24
205;3;70587;22.02.2009;9;2;апр.95
205;3;70587;22.02.2009;14;2;апр.95
205;3;70587;22.02.2009;17;10;24.76
205;3;70587;23.02.2009;10;2;апр.95
205;3;70587;23.02.2009;12;4;сен.91
205;3;70587;23.02.2009;13;3;июл.43
205;3;70587;23.02.2009;14;2;апр.95
205;3;70587;23.02.2009;15;2;апр.95
205;3;70587;24.02.2009;12;3;июл.43
205;3;70587;24.02.2009;13;30;74.3
205;3;70587;24.02.2009;15;5;дек.38
205;3;70587;24.02.2009;17;2;апр.95
205;3;70587;24.02.2009;19;10;24.76
205;3;70587;25.02.2009;9;2;апр.95
205;3;70587;25.02.2009;10;8;19.81
205;3;70587;25.02.2009;12;3;июл.43
205;3;70587;25.02.2009;13;7;17.34
205;3;70587;25.02.2009;14;5;дек.38
205;3;70587;25.02.2009;15;10;24.76
205;3;70587;25.02.2009;18;3;июл.43
205;3;70587;26.02.2009;10;2;апр.95
205;3;70587;26.02.2009;12;10;24.76
205;3;70587;26.02.2009;13;4;сен.91
205;3;70587;26.02.2009;14;4;сен.91
205;3;70587;26.02.2009;15;1;фев.48
205;3;70587;26.02.2009;16;3;июл.43
205;3;70587;26.02.2009;17;8;19.81
205;3;70587;26.02.2009;18;13;32.19
205;3;70587;26.02.2009;19;10;24.76
205;3;70587;27.02.2009;12;10;24.76
205;3;70587;27.02.2009;15;5;дек.38
205;3;70587;31.12.2010;9;5;окт.72
205;3;70587;31.12.2010;13;2;апр.29
205;3;70587;31.12.2010;16;3;июн.43
205;3;80351;04.12.2008;15;1;227.47
205;3;80351;12.12.2008;15;2;454.93
205;3;80351;20.12.2008;13;1;227.47
205;3;80351;20.12.2008;20;1;227.47
205;3;80351;23.12.2008;13;1;227.47
205;3;80351;28.12.2008;12;1;227.47
205;3;80351;29.12.2008;15;1;227.47
205;3;80351;05.01.2009;17;1;228.7
205;3;80351;20.01.2009;16;1;228.7
205;3;80351;24.01.2009;15;1;228.7
205;3;80351;06.02.2009;16;1;222.44
205;3;80351;08.02.2009;11;1;222.44
205;3;80351;10.02.2009;10;1;228.7
205;3;80351;14.02.2009;15;1;222.44
205;3;80351;23.02.2009;11;1;231.64
205;3;80351;26.02.2009;9;1;231.64
205;3;83168;18.01.2009;18;2;31.63
205;3;83168;25.01.2009;19;2;31.63
206;3;38155;10.12.2008;18;1;128.7
206;3;38155;30.12.2008;12;1;104.89
209;1;21959;10.01.2009;17;1;2144.92
209;3;21959;15.12.2008;9;1;2376.76
210;1;63844;06.12.2008;16;1;413.79
210;1;63844;10.12.2008;20;1;406.75
210;1;63847;10.02.2009;15;1;577.71
210;3;63844;30.01.2009;17;1;409.42
210;3;63847;18.01.2009;13;1;549.67
210;3;63847;01.02.2009;18;1;582.97
210;3;63847;09.02.2009;13;1;609
211;1;8618;09.12.2008;17;1;696.52
211;1;8618;02.01.2009;14;1;696.52
211;1;8618;08.01.2009;12;1;696.52
211;1;8618;11.01.2009;10;1;696.52
211;1;8618;17.02.2009;16;1;719.84
211;1;8619;06.12.2008;20;1;351.16
211;1;8619;27.12.2008;9;1;351.16
211;1;8619;04.01.2009;14;1;352.29
211;1;9943;08.12.2008;11;4;111.97
211;1;9943;18.12.2008;12;1;27.28
211;1;9943;22.12.2008;20;2;55.54
211;1;9943;25.12.2008;18;2;55.54
211;1;9943;18.01.2009;18;1;27.46
211;1;9943;30.01.2009;12;4;109.82
211;1;9943;09.02.2009;18;1;27.46
211;1;9943;24.02.2009;20;5;137.81
211;1;9943;25.02.2009;16;1;27.98
211;1;10456;01.12.2008;15;1;44.79
211;1;10456;04.12.2008;18;1;44.79
211;1;10456;05.12.2008;12;1;44.79
211;1;10456;21.12.2008;10;1;44.79
211;1;10456;28.12.2008;14;1;44.56
211;1;10456;05.01.2009;18;1;44.56
211;1;10456;06.01.2009;11;1;44.79
211;1;10456;06.01.2009;12;1;46.08
211;1;13830;27.01.2009;17;1;08.янв
211;1;13830;09.02.2009;16;1;08.янв
211;1;13830;20.02.2009;12;1;окт.24
211;1;13832;14.12.2008;17;2;17.98
211;1;13832;14.12.2008;18;2;17.98
211;1;13832;12.01.2009;9;1;окт.45
211;1;13832;20.01.2009;13;2;19.44
211;1;13832;24.01.2009;19;1;авг.99
211;1;13832;24.01.2009;20;1;авг.99
211;1;13832;11.02.2009;17;1;дек.17
211;1;13832;11.02.2009;18;1;дек.17
211;1;13832;15.02.2009;17;3;36.5
211;1;13922;22.01.2009;13;1;155.71
211;1;13922;12.02.2009;12;1;154.87
211;1;15963;17.02.2009;12;1;14.35
211;1;27458;04.12.2008;14;1;67.57
211;1;27458;07.12.2008;18;1;67.57
211;1;27458;09.12.2008;19;1;67.57
211;1;27458;10.12.2008;12;1;86.6
211;1;27458;14.12.2008;20;1;86.6
211;1;27458;16.12.2008;18;1;74.55
211;1;27458;17.12.2008;20;1;86.6
211;1;27458;26.12.2008;14;2;142.12
211;1;27458;02.01.2009;13;1;72.07
211;1;27458;07.01.2009;11;1;72.07
211;1;27458;09.01.2009;11;1;72.07
211;1;27458;19.01.2009;17;1;72.07
211;1;27458;01.02.2009;17;1;72.07
211;1;27458;02.02.2009;16;1;72.07
211;1;27458;17.02.2009;12;1;72.07
211;1;27458;19.02.2009;15;1;72.07
211;1;27458;20.02.2009;18;1;72.07
211;1;27458;21.02.2009;16;1;72.07
211;1;27458;26.02.2009;12;1;67.57
211;1;27458;27.02.2009;12;1;67.57
211;1;27459;02.12.2008;16;1;78.6
211;1;27459;04.12.2008;12;1;78.6
211;1;27459;10.12.2008;18;1;78.6
211;1;27459;11.12.2008;17;1;78.6
211;1;27459;20.12.2008;19;1;78.6
211;1;27459;26.12.2008;16;1;78.6
211;1;27459;27.12.2008;19;1;78.6
211;1;27459;04.01.2009;19;1;78.6
211;1;27459;05.01.2009;15;1;78.6
211;1;27459;06.01.2009;14;1;78.6
211;1;27459;20.01.2009;15;1;85.59
211;1;27459;22.01.2009;10;1;85.59
211;1;27459;02.02.2009;14;1;85.59
211;1;27459;08.02.2009;20;1;85.59
211;1;27459;10.02.2009;12;1;85.59
211;1;27459;10.02.2009;14;1;85.59
211;1;27459;11.02.2009;15;1;85.59
211;1;27459;12.02.2009;20;1;85.59
211;1;27459;22.02.2009;14;1;85.59
211;1;27459;27.02.2009;12;1;85.59
211;1;27459;27.02.2009;18;1;82.15
211;1;27487;06.12.2008;19;1;259.02
211;1;31164;01.12.2008;18;1;92.39
211;1;31164;02.12.2008;17;1;91.9
211;1;31164;06.12.2008;15;1;91.9
211;1;31164;14.12.2008;15;1;91.9
211;1;31164;19.12.2008;9;1;91.9
211;1;31164;20.12.2008;16;1;91.9
211;1;31164;28.12.2008;11;1;91.9
211;1;31164;30.12.2008;12;2;183.81
211;1;31164;11.01.2009;11;1;91.9
211;1;31164;12.01.2009;13;1;91.9
211;1;31164;25.01.2009;18;1;91.81
211;1;31164;26.01.2009;18;1;91.81
211;1;31164;04.02.2009;19;1;91.81
211;1;31164;14.02.2009;10;1;91.81
211;1;31164;14.02.2009;15;1;91.81
211;1;31164;18.02.2009;9;1;101.65
211;1;31164;21.02.2009;12;1;101.65
211;1;34680;02.12.2008;9;1;82.84
211;1;34680;02.01.2009;14;1;81.78
211;1;34680;04.01.2009;13;1;81.78
211;1;34680;06.01.2009;11;1;81.78
211;1;34680;06.01.2009;15;1;81.78
211;1;34680;07.01.2009;13;1;81.78
211;1;34680;08.01.2009;12;1;81.78
211;1;34680;11.01.2009;16;1;81.78
211;1;34680;11.01.2009;18;3;245.35
211;1;75032;08.12.2008;12;1;83.65
211;1;75032;22.12.2008;20;1;86.11
211;1;75032;05.02.2009;17;1;86.11
211;1;75032;08.02.2009;14;1;86.09
211;1;75032;15.02.2009;9;1;86.77
211;1;75032;01.03.2009;14;1;86.77
211;1;83264;02.01.2009;13;1;53.1
211;1;83571;06.12.2008;14;1;84.2
211;1;83571;14.12.2008;14;1;84.2
211;1;83571;15.12.2008;17;1;84.2
211;1;83571;16.12.2008;18;3;252.6
211;1;83571;18.12.2008;13;1;84.2
211;1;83571;19.12.2008;15;1;84.2
211;1;83571;23.12.2008;19;1;84.2
211;1;83571;24.12.2008;9;2;168.4
211;1;83571;25.12.2008;13;1;84.2
211;1;83571;29.12.2008;19;3;252.6
211;1;83571;14.01.2009;13;1;81.67
211;1;83571;19.01.2009;20;1;81.67
211;1;83571;20.01.2009;14;2;163.33
211;1;83571;26.01.2009;18;3;245
211;1;83571;02.02.2009;16;1;81.67
211;1;83571;03.02.2009;9;3;245
211;1;83571;03.02.2009;17;2;163.33
211;1;83571;05.02.2009;10;1;81.67
211;1;83571;05.02.2009;18;1;81.67
211;1;83571;10.02.2009;14;1;93.78
211;1;83571;13.02.2009;15;1;93.78
211;1;83571;20.02.2009;20;3;281.33
211;1;83571;22.02.2009;16;1;93.78
211;1;83571;26.02.2009;11;1;93.78
211;1;83571;26.02.2009;13;2;187.55
211;1;83769;13.02.2009;14;3;39.08
211;1;83769;18.02.2009;16;1;13.мар
211;1;83769;20.02.2009;9;2;26.май
211;1;83769;20.02.2009;13;1;13.мар
211;1;84112;03.12.2008;11;2;69.81
211;1;84112;29.12.2008;17;3;110.1
211;1;84112;31.12.2008;9;5;187.98
211;1;84112;31.12.2008;14;5;187.98
211;1;84112;31.12.2008;15;10;375.96
211;1;84112;31.12.2008;16;5;187.98
211;1;84112;01.01.2009;13;5;187.98
211;1;84112;04.01.2009;12;1;37.6
211;1;84112;06.01.2009;14;1;37.6
211;1;84112;20.01.2009;10;2;75.72
211;1;84112;28.01.2009;19;5;190.61
211;1;84112;02.02.2009;11;5;190.61
211;1;84112;02.02.2009;12;5;190.61
211;1;84112;07.02.2009;9;2;76.25
211;1;84112;12.02.2009;13;1;38.12
211;1;84112;13.02.2009;17;1;38.12
211;1;84112;17.02.2009;17;1;38.12
211;1;84112;21.02.2009;13;2;76.25
211;1;84112;22.02.2009;20;1;38.12
211;1;84112;24.02.2009;9;1;38.12
211;1;84112;26.02.2009;18;5;190.61
211;1;84112;31.12.2010;9;5;187.98
211;1;84112;31.12.2010;14;5;187.98
211;1;84112;31.12.2010;15;10;375.96
211;1;84112;31.12.2010;16;5;187.98
211;1;84112;01.01.2011;13;5;187.98
211;2;9943;03.12.2008;10;1;29.58
211;2;9943;05.12.2008;14;1;29.13
211;2;9943;09.12.2008;14;2;59.16
211;2;9943;13.12.2008;15;1;29.13
211;2;9943;23.12.2008;15;1;28.88
211;2;9943;26.12.2008;11;2;58.27
211;2;9943;03.01.2009;15;1;28.88
211;2;9943;14.01.2009;15;1;28.88
211;2;9943;31.01.2009;15;1;28.88
211;2;9943;07.02.2009;15;1;28.88
211;2;9943;07.02.2009;20;1;28.88
211;2;9943;20.02.2009;16;1;28.92
211;2;9943;25.02.2009;19;2;57.84
211;2;13924;29.12.2008;17;1;171.09
211;2;13924;10.01.2009;17;1;171.09
211;2;13924;10.02.2009;20;1;153.64
211;2;15958;29.12.2008;16;1;14.78
211;2;15958;22.02.2009;18;1;14.78
211;2;27458;12.12.2008;16;1;85.16
211;2;27458;13.12.2008;14;1;84.86
211;2;27458;25.12.2008;21;1;77.51
211;2;27458;29.12.2008;17;1;77.51
211;2;27458;02.01.2009;14;1;77.51
211;2;27458;15.01.2009;14;1;76.13
211;2;27458;21.01.2009;20;1;76.13
211;2;27458;31.01.2009;16;1;69.15
211;2;27458;31.01.2009;19;1;69.15
211;2;27458;02.02.2009;20;1;85.16
211;2;27458;14.02.2009;11;1;65.54
211;2;27458;24.02.2009;13;1;65.54
211;2;27458;28.02.2009;15;1;65.54
211;2;27459;03.12.2008;17;1;82.04
211;2;27459;05.12.2008;13;1;82.31
211;2;27459;12.12.2008;12;1;85.74
211;2;27459;21.12.2008;12;1;85.74
211;2;27459;21.12.2008;16;1;85.74
211;2;27459;23.12.2008;12;1;85.74
211;2;27459;26.12.2008;17;1;85.74
211;2;27459;02.01.2009;15;1;85.59
211;2;27459;03.01.2009;19;1;85.59
211;2;27459;10.01.2009;15;1;85.59
211;2;27459;16.01.2009;12;1;85.59
211;2;27459;24.01.2009;18;1;89
211;2;27459;25.01.2009;20;1;89
211;2;27459;27.01.2009;15;1;85.59
211;2;27459;07.02.2009;13;1;80.87
211;2;27459;12.02.2009;20;1;79.48
211;2;27459;15.02.2009;20;1;79.48
211;2;27459;18.02.2009;18;1;80.87
211;2;27459;27.02.2009;16;1;79.48
211;2;27487;25.01.2009;15;1;229.2
211;2;27492;04.01.2009;17;1;235.64
211;2;27492;15.01.2009;21;1;235.64
211;2;31164;15.01.2009;12;1;99.31
211;2;31164;16.01.2009;18;1;96.08
211;2;31164;17.01.2009;13;1;99.31
211;2;31164;26.01.2009;15;1;95.47
211;2;31164;02.02.2009;15;2;190.94
211;2;34680;03.01.2009;13;5;425.29
211;2;34680;04.01.2009;15;1;85.06
211;2;34680;09.01.2009;12;3;255.18
211;2;75032;22.12.2008;18;1;87.01
211;2;75032;05.01.2009;20;1;87.01
211;2;75032;24.01.2009;21;1;87.01
211;2;75032;10.02.2009;18;1;89.54
211;2;75032;19.02.2009;11;1;89.54
211;2;83571;05.12.2008;11;1;81.98
211;2;83571;06.12.2008;19;1;81.98
211;2;83571;06.12.2008;20;1;81.98
211;2;83571;07.12.2008;12;1;81.98
211;2;83571;08.12.2008;18;3;245.93
211;2;83571;25.12.2008;12;1;81.98
211;2;83571;28.12.2008;13;2;163.96
211;2;83571;27.01.2009;15;2;169.84
211;2;83571;07.02.2009;16;1;84.92
211;2;83571;11.02.2009;18;1;84.92
211;2;83571;12.02.2009;13;1;84.92
211;2;83571;12.02.2009;14;3;254.77
211;2;83571;13.02.2009;13;1;84.92
211;2;83571;15.02.2009;20;1;84.92
211;2;83571;16.02.2009;11;1;84.92
211;2;83571;16.02.2009;18;2;169.84
211;2;83571;18.02.2009;20;1;84.92
211;2;84112;03.12.2008;15;6;205.45
211;2;84112;03.12.2008;19;5;171.02
211;2;84112;04.12.2008;12;1;34.2
211;2;84112;05.12.2008;14;1;34.2
211;2;84112;05.12.2008;20;1;34.2
211;2;84112;06.12.2008;16;2;68.41
211;2;84112;12.12.2008;20;5;177.35
211;2;84112;13.12.2008;14;1;35.47
211;2;84112;13.12.2008;17;2;70.94
211;2;84112;15.12.2008;16;2;70.94
211;2;84112;15.12.2008;21;1;35.47
211;2;84112;18.12.2008;11;9;319.23
211;2;84112;19.12.2008;10;5;177.35
211;2;84112;22.12.2008;13;1;35.47
211;2;84112;22.12.2008;19;5;177.35
211;2;84112;25.12.2008;17;5;177.35
211;2;84112;26.12.2008;11;3;106.41
211;2;84112;26.12.2008;14;5;177.35
211;2;84112;26.12.2008;15;2;70.94
211;2;84112;26.12.2008;18;5;175.91
211;2;84112;30.12.2008;18;5;185.93
211;2;84112;31.12.2008;13;5;185.93
211;2;84112;03.01.2009;11;1;37.19
211;2;84112;07.01.2009;16;2;74.37
211;2;84112;08.01.2009;16;1;37.19
211;2;84112;08.01.2009;20;5;185.93
211;2;84112;14.01.2009;10;5;185.93
211;2;84112;14.01.2009;15;5;185.93
211;2;84112;17.01.2009;11;5;185.93
211;2;84112;18.01.2009;18;10;371.86
211;2;84112;22.01.2009;10;5;185.93
211;2;84112;24.01.2009;19;2;74.37
211;2;84112;24.01.2009;20;1;37.19
211;2;84112;26.01.2009;15;2;74.37
211;2;84112;30.01.2009;16;5;179.4
211;2;84112;02.02.2009;20;2;71.76
211;2;84112;03.02.2009;18;1;35.88
211;2;84112;03.02.2009;20;2;71.76
211;2;84112;10.02.2009;10;5;185.93
211;2;84112;13.02.2009;15;2;71.76
211;2;84112;13.02.2009;16;5;177.06
211;2;84112;19.02.2009;13;2;71.76
211;2;84112;20.02.2009;19;1;35.88
211;2;84112;23.02.2009;10;5;179.4
211;2;84112;23.02.2009;14;1;37.19
211;2;84112;24.02.2009;14;1;33.36
211;2;84112;31.12.2010;13;5;185.93
211;3;8618;09.12.2008;12;1;696.79
211;3;8618;14.12.2008;19;1;696.79
211;3;8618;03.02.2009;14;1;722.34
211;3;8619;02.12.2008;14;1;347.65
211;3;8619;08.12.2008;13;1;390.66
211;3;8619;09.12.2008;18;1;345.34
211;3;8619;23.12.2008;16;1;359.56
211;3;8619;26.12.2008;19;1;359.56
211;3;8619;05.01.2009;14;1;359.56
211;3;8619;17.01.2009;12;1;359.56
211;3;8619;18.02.2009;15;1;354.06
211;3;9943;01.12.2008;14;1;31.18
211;3;9943;03.12.2008;13;1;31.18
211;3;9943;06.12.2008;10;1;31.18
211;3;9943;14.12.2008;10;2;55.42
211;3;9943;22.12.2008;15;1;27.71
211;3;9943;27.12.2008;17;1;27.71
211;3;9943;02.01.2009;11;2;62.36
211;3;9943;09.01.2009;13;2;62.36
211;3;9943;10.01.2009;19;1;31.18
211;3;9943;16.01.2009;18;2;54.91
211;3;9943;29.01.2009;16;1;27.46
211;3;9943;30.01.2009;12;1;27.46
211;3;9943;31.01.2009;18;1;27.46
211;3;9943;07.02.2009;13;1;27.46
211;3;9943;12.02.2009;13;1;31.18
211;3;10456;16.12.2008;17;2;89.12
211;3;10456;24.01.2009;15;1;44.56
211;3;10456;13.02.2009;13;1;44.56
211;3;13832;03.12.2008;13;1;10.фев
211;3;13832;05.12.2008;9;1;авг.99
211;3;13832;08.12.2008;11;1;авг.99
211;3;13832;15.12.2008;16;1;окт.45
211;3;13832;16.12.2008;20;2;20.65
211;3;13832;17.12.2008;20;1;10.фев
211;3;13832;27.12.2008;13;3;30.июн
211;3;13832;16.01.2009;18;1;10.фев
211;3;13832;18.01.2009;14;1;10.фев
211;3;13832;29.01.2009;11;1;10.фев
211;3;13832;29.01.2009;18;2;20.апр
211;3;13832;01.02.2009;12;2;20.апр
211;3;13832;10.02.2009;12;2;24.34
211;3;13832;12.02.2009;10;1;дек.17
211;3;13832;15.02.2009;15;1;дек.17
211;3;13832;16.02.2009;11;4;48.67
211;3;13832;17.02.2009;10;1;дек.17
211;3;13922;08.12.2008;19;1;146.13
211;3;13922;23.12.2008;9;1;152.29
211;3;13922;07.02.2009;10;1;149.78
211;3;13922;18.02.2009;17;1;150.29
211;3;13924;25.01.2009;16;1;156.86
211;3;13924;04.02.2009;15;1;157.83
211;3;13924;18.02.2009;17;1;156.86
211;3;15963;13.01.2009;15;1;14.94
211;3;15965;30.12.2008;16;1;14.35
211;3;15965;05.01.2009;19;1;14.35
211;3;27458;14.12.2008;12;1;81.61
211;3;27458;14.12.2008;17;1;81.61
211;3;27458;17.12.2008;14;1;81.61
211;3;27458;19.12.2008;11;1;81.61
211;3;27458;22.12.2008;18;1;81.61
211;3;27458;16.01.2009;10;1;81.61
211;3;27458;16.01.2009;11;1;81.61
211;3;27458;22.01.2009;14;1;81.61
211;3;27458;09.02.2009;19;1;81.61
211;3;27458;13.02.2009;10;1;81.61
211;3;27458;19.02.2009;11;1;81.61
211;3;27458;24.02.2009;14;1;81.61
211;3;27458;24.02.2009;16;1;81.61
211;3;27459;04.12.2008;19;1;91.44
211;3;27459;05.12.2008;12;1;78.6
211;3;27459;07.12.2008;13;1;91.44
211;3;27459;08.12.2008;18;1;91.44
211;3;27459;12.12.2008;9;1;91.44
